Anio,Mes,Departamento,Municipio,Evento,Altitud,PrecipitacionPromedio,TemperaturaPromedio
2012,02,HUILA,LA PLATA,DESLIZAMIENTO,1070,149.8,22.6
2004,08,CAUCA,LA SIERRA,SISMO,1870,41.4,18.7
2011,07,BOYACA,SUTATENZA,INUNDACION,1930,171.9,16.9
2004,11,LA GUAJIRA,DIBULLA,INUNDACION,5,256.7,26.3
2012,04,HUILA,SUAZA,INUNDACION,1045,130.1,22.6
2002,06,CAQUETA,FLORENCIA,INUNDACION,280,449.8,24.2
2012,08,HUILA,GIGANTE,INCENDIO FORESTAL,1500,65.1,19.6
2013,10,VICHADA,PUERTO CARRENO,INUNDACION,50,167.5,28.1
2002,09,META,VILLAVICENCIO,DESLIZAMIENTO,423,406.8,25.5
2013,07,NARINO,PASTO,INUNDACION,2830,136.3,10.6
2008,07,MAGDALENA,SALAMINA,VENDAVAL,2696,67.5,11.6
2010,09,SANTANDER,PUERTO WILCHES,INUNDACION,138,344.6,28.5
2005,11,CESAR,AGUACHICA,INUNDACION,208,104.1,27.8
2013,05,BOYACA,CHISCAS,AVALANCHA,2350,173.7,16.8
2007,04,ANTIOQUIA,CANASGORDAS,INUNDACION,1200,244.9,21.7
2000,09,PUTUMAYO,PUERTO LEGUIZAMO,CONTAMINACION,153,210,25.7
2011,04,NARINO,TANGUA,AVALANCHA,2800,113.7,13.3
2012,01,META,PUERTO LOPEZ,INCENDIO FORESTAL,150,13.8,27.8
2012,01,NARINO,SAMANIEGO,DESLIZAMIENTO,1500,113.1,19.5
2011,04,TOLIMA,IBAGUE,INUNDACION,750,200.7,24.7
2011,01,NARINO,SAN ANDRES DE TUMACO,INCENDIO ESTRUCTURAL,1,341.8,25.8
2007,09,SANTANDER,PUERTO PARRA,DESLIZAMIENTO,168,359.5,28.1
2010,07,LA GUAJIRA,MAICAO,INUNDACION,118,42.6,28.1
2013,09,ANTIOQUIA,VALDIVIA,VENDAVAL,1200,497.1,21.7
2012,09,VALLE DEL CAUCA,FLORIDA,SISMO,1013,95.4,23.6
2003,03,TOLIMA,GUAMO,INUNDACION,360,111.3,28.1
2003,04,RISARALDA,PEREIRA,DESLIZAMIENTO,1342,249.3,21.5
2010,08,MAGDALENA,CIENAGA,INUNDACION,20,90,28.5
2010,07,ARAUCA,SARAVENA,INUNDACION,148,361.2,24.9
2012,10,CORDOBA,MONTERIA,INUNDACION,30,140.5,27
2012,12,CAQUETA,FLORENCIA,DESLIZAMIENTO,280,136,25.7
2013,06,CORDOBA,CIENAGA DE ORO,VENDAVAL,40,154.7,27.9
2013,09,TOLIMA,VILLAHERMOSA,INUNDACION,2029,232,17
2013,05,ANTIOQUIA,CAUCASIA,INUNDACION,55,298.2,28.1
2011,07,SUCRE,COROZAL,INUNDACION,166,138.7,27.6
2013,07,QUINDIO,ARMENIA,INCENDIO ESTRUCTURAL,1229,105.2,22.4
2008,02,CALDAS,MANIZALES,DESLIZAMIENTO,2058,94,17.2
2013,02,CASANARE,YOPAL,INCENDIO FORESTAL,325,53.7,28.7
2011,03,VALLE DEL CAUCA,CALI,INCENDIO ESTRUCTURAL,954,94.2,25.4
2013,09,HUILA,TELLO,INCENDIO FORESTAL,1300,67.6,22.8
2003,11,ATLANTICO,BARRANQUILLA,INUNDACION,2,98.6,27.9
2006,10,ANTIOQUIA,PENOL,AVALANCHA,1956,317.6,18
2009,02,ANTIOQUIA,MEDELLIN,INCENDIO ESTRUCTURAL,1490,81.4,22.7
1999,12,NARINO,LA UNION,INUNDACION,2314,189.7,14.6
1999,06,SUCRE,COROZAL,INUNDACION,166,137.1,27.5
1998,01,SANTANDER,BUCARAMANGA,INUNDACION,1018,91.2,23.1
2006,10,SANTANDER,CHIMA,INUNDACION,1090,384.1,23.4
2012,04,CASANARE,OROCUE,INUNDACION,130,228,26.9
2009,10,LA GUAJIRA,FONSECA,INUNDACION,170,111,27.6
2006,05,CASANARE,AGUAZUL,INUNDACION,380,414.2,26.1
2011,11,BOYACA,OTANCHE,DESLIZAMIENTO,1070,364.5,22.2
2012,09,CHOCO,RIOSUCIO,VENDAVAL,2,239.9,26.9
2012,09,HUILA,PALERMO,INCENDIO FORESTAL,460,59.2,27.7
2008,09,MAGDALENA,CONCORDIA,INUNDACION,1904,253.7,18.4
2008,12,NARINO,SAMANIEGO,DESLIZAMIENTO,1500,149.4,19.5
2010,06,META,VILLAVICENCIO,ACCIDENTE,423,541.6,24.5
1999,03,BOLIVAR,MONTECRISTO,INUNDACION,100,121.1,28
2005,06,CAQUETA,FLORENCIA,INUNDACION,280,449.8,24.2
2013,06,VALLE DEL CAUCA,LA UNION,INUNDACION,2314,356.6,15.2
2010,11,TOLIMA,HONDA,INUNDACION,222,211.1,27
2013,02,CASANARE,TAURAMENA,INCENDIO FORESTAL,460,52.8,26.5
2010,10,META,PUERTO RICO,VENDAVAL,285,351.7,25.8
2013,05,QUINDIO,ARMENIA,VENDAVAL,1229,219.6,22
2011,05,ATLANTICO,SOLEDAD,INUNDACION,14,118,28.2
2012,07,NARINO,CHACHAGUI,INCENDIO FORESTAL,1816,33.7,19.8
2012,06,SUCRE,SAN BENITO ABAD,VENDAVAL,20,227.2,28.2
2011,04,CUNDINAMARCA,BOJACA,DESLIZAMIENTO,2650,111.9,13.4
2008,03,BOGOTA DC,BOGOTA DC,INUNDACION,2570,73.3,14
2009,01,AMAZONAS,LETICIA,INUNDACION,84,366.8,26
2009,06,PUTUMAYO,PUERTO LEGUIZAMO,INUNDACION,153,323.8,24.7
2000,05,HUILA,PITALITO,INUNDACION,1320,138.4,20.5
2012,10,QUINDIO,ARMENIA,INCENDIO FORESTAL,1229,249.7,21.5
2012,01,CAUCA,GUAPI,INUNDACION,10,400.8,25.7
2001,01,BOGOTA DC,BOGOTA DC,INCENDIO FORESTAL,2570,33.3,13.8
2010,11,RISARALDA,SANTA ROSA DE CABAL,DESLIZAMIENTO,1600,275.9,18.8
2013,04,SANTANDER,BUCARAMANGA,INCENDIO ESTRUCTURAL,1018,120.6,23.3
2012,04,CASANARE,YOPAL,INUNDACION,325,262.6,26.6
2011,04,SUCRE,SAN BENITO ABAD,INUNDACION,20,114.7,28.6
2013,03,NARINO,PASTO,INUNDACION,2830,104.2,12
2006,03,VALLE DEL CAUCA,RESTREPO,INUNDACION,1360,76.4,20.3
2011,11,CAQUETA,FLORENCIA,DESLIZAMIENTO,280,243.2,25.4
2012,04,BOGOTA DC,BOGOTA DC,DESLIZAMIENTO,2570,83.7,14
2004,05,ANTIOQUIA,MEDELLIN,DESLIZAMIENTO,1490,213.5,22.6
2010,11,CAUCA,TOTORO,INUNDACION,3000,105.5,10.6
2003,03,BOGOTA DC,BOGOTA DC,DESLIZAMIENTO,2570,73.3,14
2011,05,BOLIVAR,ARJONA,INUNDACION,10,152.6,27.9
2004,02,CORDOBA,CHIMA,INUNDACION,1090,170.9,23.8
2006,05,ANTIOQUIA,PUERTO BERRIO,INUNDACION,150,278,28.6
2005,11,NORTE DE SANTANDER,HERRAN,DESLIZAMIENTO,2500,127.9,13.8
2008,11,CHOCO,BOJAYA,INUNDACION,20,412.3,26.2
2004,09,CASANARE,YOPAL,INUNDACION,325,270.3,26
2007,05,CHOCO,QUIBDO,DESLIZAMIENTO,53,722.4,27
2012,09,HUILA,ALTAMIRA,INCENDIO FORESTAL,1352,54.9,22.9
2009,03,BOYACA,PUERTO BOYACA,INUNDACION,350,181.2,27.8
2010,11,QUINDIO,ARMENIA,DESLIZAMIENTO,1229,264.1,21.5
2004,10,QUINDIO,ARMENIA,VENDAVAL,1229,249.7,21.5
2012,10,CAUCA,CAJIBIO,VENDAVAL,1850,224.6,18.1
2003,08,CESAR,VALLEDUPAR,VENDAVAL,70,154.9,29
2013,03,CORDOBA,MONTERIA,VENDAVAL,30,37.8,27.5
2008,11,LA GUAJIRA,DIBULLA,INUNDACION,5,256.7,26.3
2008,08,SANTANDER,BUCARAMANGA,INUNDACION,1018,81.7,23.2
2011,09,RISARALDA,PUEBLO RICO,DESLIZAMIENTO,1530,190.9,18.5
2004,02,BOYACA,BETEITIVA,SEQUIA,2575,43.9,15.5
2006,07,RISARALDA,PEREIRA,INCENDIO ESTRUCTURAL,1342,133.5,21.7
2008,11,ATLANTICO,SOLEDAD,INUNDACION,14,95.6,27.5
2010,04,PUTUMAYO,VILLAGARZON,INUNDACION,358,482,25
2006,11,NORTE DE SANTANDER,OCANA,INUNDACION,1435,67.1,21
2010,05,BOGOTA DC,BOGOTA DC,DESLIZAMIENTO,2570,96.9,14.1
2009,10,NARINO,PASTO,INUNDACION,2830,100.5,11.8
2013,01,VICHADA,PUERTO CARRENO,INCENDIO FORESTAL,50,11.1,29.5
2012,06,CHOCO,LLORO,INUNDACION,90,702.5,26.5
2007,03,CASANARE,YOPAL,VENDAVAL,325,101.3,28.5
2011,11,QUINDIO,CALARCA,DESLIZAMIENTO,1450,313.1,19.9
2008,03,QUINDIO,ARMENIA,VENDAVAL,1229,194.1,22.2
2011,11,CUNDINAMARCA,PACHO,DESLIZAMIENTO,2000,198.5,16.5
2011,10,ATLANTICO,BARRANQUILLA,INUNDACION,2,167.1,28
2013,02,CASANARE,YOPAL,INCENDIO FORESTAL,325,53.7,28.7
2013,01,BOYACA,PAIPA,INCENDIO FORESTAL,2470,25.7,14.7
2012,07,ANTIOQUIA,MEDELLIN,INCENDIO FORESTAL,1490,133.1,23.1
2008,11,CUNDINAMARCA,YACOPI,INUNDACION,1347,266.7,20.8
2013,08,TOLIMA,PRADO,INCENDIO ESTRUCTURAL,349,38.6,29
2009,02,NARINO,SAN ANDRES DE TUMACO,INUNDACION,1,276.8,26.1
2009,08,CHOCO,QUIBDO,DESLIZAMIENTO,53,865.8,26.8
2008,05,NARINO,TAMINANGO,DESLIZAMIENTO,1875,168.1,17.9
2012,05,SUCRE,MAJAGUAL,INCENDIO ESTRUCTURAL,20,317.4,29.1
2010,12,TOLIMA,SAN ANTONIO,VENDAVAL,1500,130,21
2008,05,CUNDINAMARCA,SOACHA,INCENDIO ESTRUCTURAL,2900,98.1,11.9
2013,02,CASANARE,YOPAL,INCENDIO FORESTAL,325,53.7,28.7
2009,01,VALLE DEL CAUCA,CALI,VENDAVAL,954,74.8,25.3
2011,06,BOYACA,BOAVITA,AVALANCHA,2150,81.5,17.1
2012,07,SANTANDER,GIRON,INCENDIO FORESTAL,777,71.3,25.2
2008,11,NORTE DE SANTANDER,EL ZULIA,INUNDACION,90,280.3,27
2008,02,CAQUETA,SAN JOSE DEL FRAGUA,VENDAVAL,320,269.5,25.7
2002,05,META,PUERTO LOPEZ,INUNDACION,150,313.9,26.3
2009,05,CUNDINAMARCA,GACHETA,COLAPSO,1752,165.9,19.3
2011,12,RISARALDA,PEREIRA,INUNDACION,1342,199.4,21.4
2011,12,ANTIOQUIA,VENECIA,INUNDACION,1600,166.3,19.9
2013,09,BOYACA,SAMACA,INCENDIO FORESTAL,2600,47.9,13.7
2012,10,SANTANDER,BUCARAMANGA,INCENDIO FORESTAL,1018,123.9,22.6
2013,09,CORDOBA,PUERTO ESCONDIDO,INUNDACION,15,207.8,27.3
2005,11,ATLANTICO,MANATI,INUNDACION,10,96.5,27.3
2012,10,TOLIMA,NATAGAIMA,VENDAVAL,415,212,27.8
2013,09,TOLIMA,PRADO,INCENDIO FORESTAL,349,116.8,28.8
1999,11,VALLE DEL CAUCA,BUGALAGRANDE,INUNDACION,1002,169.7,22.9
2007,07,META,PUERTO LOPEZ,INUNDACION,150,291.9,25.4
2004,09,VALLE DEL CAUCA,BUENAVENTURA,COLAPSO ESTRUCTURAL,5,819.6,25.5
2004,12,BOYACA,TUNJA,INUNDACION,2690,32.8,13.2
2010,01,CASANARE,OROCUE,VENDAVAL,130,16.4,27.4
2012,01,CASANARE,VILLANUEVA,INCENDIO FORESTAL,255,14,27.2
2013,02,TOLIMA,IBAGUE,INUNDACION,750,72.6,25.2
2000,05,GUAVIARE,SAN JOSE DEL GUAVIARE,INUNDACION,165,353.6,25.4
2005,09,TOLIMA,PRADO,VENDAVAL,349,116.8,28.8
2011,06,CHOCO,SAN JOSE DEL PALMAR,INUNDACION,1115,254.8,21.2
2012,12,BOYACA,BOAVITA,INCENDIO FORESTAL,2150,62.9,17.4
2009,05,BOYACA,PAIPA,COLAPSO,2470,125.8,15
2005,04,CHOCO,QUIBDO,INUNDACION,53,707.2,26.9
2009,11,ANTIOQUIA,RIONEGRO,INUNDACION,2090,183.8,16.6
2011,06,CUNDINAMARCA,TABIO,VENDAVAL,2620,54.9,13.5
1999,04,VALLE DEL CAUCA,ARGELIA,DESLIZAMIENTO,1600,170.1,20.5
2004,07,ANTIOQUIA,MEDELLIN,INCENDIO ESTRUCTURAL,1490,133.1,23.1
2012,04,META,VILLAVICENCIO,INUNDACION,423,520.2,25.7
2009,03,VALLE DEL CAUCA,BUGALAGRANDE,VENDAVAL,1002,145.1,23.4
2008,12,HUILA,ALGECIRAS,INUNDACION,1155,107.8,23
2011,03,HUILA,GARZON,DESLIZAMIENTO,1270,126.5,20.6
2010,11,CALDAS,SALAMINA,DESLIZAMIENTO,2696,219.1,11
2011,11,SANTANDER,RIONEGRO,INUNDACION,2090,183.8,16.6
2013,07,VALLE DEL CAUCA,YUMBO,INCENDIO FORESTAL,1500,44.8,21.1
2010,10,CALDAS,MANIZALES,INUNDACION,2058,209,16.6
2012,02,CAQUETA,SAN VICENTE DEL CAGUAN,INCENDIO FORESTAL,300,124.1,27.3
2013,09,ANTIOQUIA,MEDELLIN,ACCIDENTE DE TRANSITO,1490,181.8,22.4
1999,02,SANTANDER,PUERTO PARRA,INUNDACION,168,99,28.7
2007,10,ANTIOQUIA,MEDELLIN,DESLIZAMIENTO,1490,226.7,21.8
2013,09,QUINDIO,ARMENIA,INCENDIO ESTRUCTURAL,1229,182.9,22
2013,01,TOLIMA,IBAGUE,INUNDACION,750,63,25.3
2000,11,VALLE DEL CAUCA,FLORIDA,INUNDACION,1013,158.7,22.9
2012,07,HUILA,PALERMO,INCENDIO FORESTAL,460,31.9,26.9
2004,11,HUILA,COLOMBIA,AVALANCHA,1476,187.8,19.3
2008,10,ANTIOQUIA,NECOCLI,INUNDACION,10,181,26.9
2013,05,VALLE DEL CAUCA,YUMBO,VENDAVAL,1500,119.5,20.6
2012,04,BOYACA,PAJARITO,DESLIZAMIENTO,1550,267.4,19.1
2012,03,VALLE DEL CAUCA,CALI,INCENDIO ESTRUCTURAL,954,94.2,25.4
2001,12,MAGDALENA,SANTA MARTA,INUNDACION,30,154.2,25.6
2011,11,HUILA,SUAZA,DESLIZAMIENTO,1045,81.4,22.7
2013,04,HUILA,NEIVA,INUNDACION,1691,190.9,18.8
2012,01,QUINDIO,ARMENIA,DESLIZAMIENTO,1229,136.1,22.2
1998,07,CORDOBA,CERETE,INUNDACION,20,83.9,28
2007,04,NARINO,SAPUYES,INUNDACION,3000,135,11.8
2006,04,TOLIMA,SALDANA,INUNDACION,425,209.2,27.6
2012,03,META,VILLAVICENCIO,DESLIZAMIENTO,423,230.4,26.8
2005,11,NORTE DE SANTANDER,EL ZULIA,INUNDACION,90,280.3,27
2010,02,CAUCA,PURACE,SEQUIA,2085,126.9,16.2
2006,09,MAGDALENA,SANTA MARTA,INUNDACION,30,175,27
2010,02,BOYACA,CHISCAS,SEQUIA,2350,54.4,17.4
2002,01,RISARALDA,PEREIRA,VENDAVAL,1342,132.7,21.8
2007,10,BOGOTA DC,BOGOTA DC,DESLIZAMIENTO,2570,101,13.8
2013,07,CUNDINAMARCA,PASCA,VENDAVAL,2256,45.4,15.6
2010,06,META,VILLAVICENCIO,INCENDIO ESTRUCTURAL,423,541.6,24.5
2013,09,HUILA,PALERMO,INCENDIO FORESTAL,460,59.2,27.7
2009,01,ANTIOQUIA,MEDELLIN,INCENDIO ESTRUCTURAL,1490,63.2,22.4
2010,08,ATLANTICO,BARRANQUILLA,INUNDACION,2,86.9,28.3
2012,12,BOYACA,QUIPAMA,ACCIDENTE EN MINA,1250,179.1,21.7
2013,05,ATLANTICO,REPELON,VENDAVAL,10,125.5,28.6
2011,12,PUTUMAYO,MOCOA,INUNDACION,650,214.8,23.4
2010,11,META,LEJANIAS,VENDAVAL,680,292.1,23.4
2001,06,SANTANDER,SURATA,VENDAVAL,1850,72.8,18
2004,04,CAQUETA,FLORENCIA,INUNDACION,280,442.8,25
2011,06,CHOCO,BOJAYA,INUNDACION,20,413.9,26.8
2010,04,BOYACA,DUITAMA,DESLIZAMIENTO,2700,249.9,12.3
2008,08,BOYACA,OTANCHE,VENDAVAL,1070,203.1,22.9
2000,04,CAUCA,SAN SEBASTIAN,DESLIZAMIENTO,2900,103,11.1
2012,03,CUNDINAMARCA,PACHO,INUNDACION,2000,149.3,16.7
2010,10,CHOCO,QUIBDO,INCENDIO ESTRUCTURAL,53,606.3,26.3
2006,04,CUNDINAMARCA,PUERTO SALGAR,INUNDACION,172,232.7,28.5
2006,04,MAGDALENA,CONCORDIA,VENDAVAL,1904,252.8,18.6
2010,09,TOLIMA,IBAGUE,DESLIZAMIENTO,750,152.9,25.8
2003,08,VALLE DEL CAUCA,TULUA,INCENDIO FORESTAL,2902,38.3,11.8
2012,08,CAUCA,TOTORO,VARIOS,3000,79.9,10
2012,01,BOYACA,DUITAMA,INCENDIO FORESTAL,2700,119.7,11.9
2007,06,BOLIVAR,EL CARMEN DE BOLIVAR,INUNDACION,152,109.4,27.7
2013,04,CAUCA,MIRANDA,VENDAVAL,1128,203,23.5
2013,04,ANTIOQUIA,TURBO,AVALANCHA,37,235.2,27.5
2012,08,BOYACA,MONIQUIRA,INCENDIO ESTRUCTURAL,1700,150.8,18.9
2010,11,ATLANTICO,BARRANQUILLA,INUNDACION,2,98.6,27.9
2010,07,META,VILLAVICENCIO,INUNDACION,423,460.6,24.2
2013,08,SANTANDER,RIONEGRO,DESLIZAMIENTO,2090,180.2,16.9
2013,02,CESAR,VALLEDUPAR,INCENDIO FORESTAL,70,10.2,30.2
2010,11,TOLIMA,COYAIMA,INUNDACION,485,192.4,27.2
2010,12,CORDOBA,CERETE,INUNDACION,20,143.2,27.4
2009,03,HUILA,PITALITO,INUNDACION,1320,107.3,20.8
2010,06,CALDAS,MANIZALES,INCENDIO ESTRUCTURAL,2058,108.9,17.1
2013,05,VALLE DEL CAUCA,ZARZAL,INUNDACION,941,173.3,24.1
1999,12,CAUCA,SAN SEBASTIAN,INUNDACION,2900,99.8,11
2001,08,CAUCA,MERCADERES,VENDAVAL,580,23.4,26.9
2012,03,ANTIOQUIA,CANASGORDAS,INUNDACION,1200,140.7,21.8
2011,01,CALDAS,VILLAMARIA,INUNDACION,4150,85.7,4.4
2006,01,ANTIOQUIA,CALDAS,DESLIZAMIENTO,1680,111.2,18.4
2013,06,ATLANTICO,JUAN DE ACOSTA,INUNDACION,20,125.4,28.1
2012,06,CESAR,SAN MARTIN,INUNDACION,250,353.9,24.6
2006,03,NORTE DE SANTANDER,CUCUTA,DESLIZAMIENTO,100,148.6,27.3
2004,05,CUNDINAMARCA,JERUSALEN,CONTAMINACION,316,128.8,27.6
2012,02,RISARALDA,SANTUARIO,DESLIZAMIENTO,1650,116.7,19.4
2013,05,VALLE DEL CAUCA,BUENAVENTURA,EROSION,5,642.6,26.1
2008,04,RISARALDA,SANTA ROSA DE CABAL,DESLIZAMIENTO,1600,292.8,19.6
2010,04,RISARALDA,SANTA ROSA DE CABAL,INUNDACION,1600,292.8,19.6
2012,02,CASANARE,YOPAL,INCENDIO FORESTAL,325,53.7,28.7
2010,11,HUILA,NEIVA,DESLIZAMIENTO,1691,229.1,18.4
2012,07,HUILA,GIGANTE,DESLIZAMIENTO,1500,84.2,19.1
2013,03,SANTANDER,PALMAR,INCENDIO ESTRUCTURAL,940,124.2,26.5
2013,02,TOLIMA,VILLAHERMOSA,VENDAVAL,2029,192.2,16.6
2011,04,BOGOTA DC,BOGOTA DC,DESLIZAMIENTO,2570,83.7,14
2013,07,CAUCA,SOTARA,INCENDIO ESTRUCTURAL,2450,33.3,14.2
2008,02,ANTIOQUIA,TAMESIS,DESLIZAMIENTO,1151,102.6,23.4
1999,07,CESAR,VALLEDUPAR,VENDAVAL,70,105.5,29.2
2011,08,VALLE DEL CAUCA,TULUA,INUNDACION,2902,38.3,11.8
2008,12,BOYACA,CHITA,DESLIZAMIENTO,2888,34.6,11.7
2013,04,HUILA,PALERMO,INCENDIO FORESTAL,460,148.9,26.6
2011,06,CUNDINAMARCA,ALBAN,INUNDACION,2200,79,15.4
2011,06,NARINO,SAN PABLO,DESLIZAMIENTO,165,283,28.3
2012,07,SANTANDER,BUCARAMANGA,INUNDACION,1018,111.7,23.1
2002,04,RISARALDA,SANTUARIO,INUNDACION,1650,207.3,19.3
2011,04,CHOCO,QUIBDO,DESLIZAMIENTO,53,707.2,26.9
2010,11,CALDAS,MANIZALES,DESLIZAMIENTO,2058,176.5,16.6
1999,02,ANTIOQUIA,CALDAS,DESLIZAMIENTO,1680,112.6,18.6
2012,08,TOLIMA,GUAMO,INCENDIO FORESTAL,360,47.8,29.3
2002,04,AMAZONAS,LETICIA,INUNDACION,84,376.4,26
2013,08,SANTANDER,CERRITO,INUNDACION,2698,103.6,13.2
1999,04,META,PUERTO LOPEZ,INUNDACION,150,230.8,26.9
2012,11,VALLE DEL CAUCA,RESTREPO,COLAPSO,1360,108.5,19.7
2012,06,CAUCA,SANTANDER DE QUILICHAO,INUNDACION,1015,93.3,23.5
2008,11,BOLIVAR,ZAMBRANO,INUNDACION,25,73,27.9
2008,11,TOLIMA,SALDANA,INUNDACION,425,178.2,27.4
2010,07,CORDOBA,CIENAGA DE ORO,INUNDACION,40,167.5,27.9
2006,12,SANTANDER,ZAPATOCA,DESLIZAMIENTO,1810,48.9,18.4
1999,10,RISARALDA,SANTA ROSA DE CABAL,INUNDACION,1600,297.5,18.7
2013,04,MAGDALENA,SANTA MARTA,ACCIDENTE AEREO,30,105.6,26.4
2012,06,ATLANTICO,MANATI,VENDAVAL,10,125.3,27.8
2008,04,ANTIOQUIA,MEDELLIN,INCENDIO ESTRUCTURAL,1490,170.7,22.4
2012,11,CAUCA,ARGELIA,DESLIZAMIENTO,1600,148.2,20.3
2010,01,BOGOTA DC,BOGOTA DC,INCENDIO FORESTAL,2570,33.3,13.8
2009,08,ANTIOQUIA,FREDONIA,EXPLOSION,530,160.4,26.1
2012,02,CAQUETA,SAN VICENTE DEL CAGUAN,INCENDIO FORESTAL,300,124.1,27.3
2006,11,RISARALDA,PEREIRA,DESLIZAMIENTO,1342,287.9,20.9
1998,11,BOYACA,DUITAMA,INUNDACION,2700,216,11.9
2013,04,TOLIMA,VILLAHERMOSA,INUNDACION,2029,286,17.1
2011,03,CAQUETA,BELEN DE LOS ANDAQUIES,VENDAVAL,300,311.4,25.5
2006,12,BOGOTA DC,BOGOTA DC,DESLIZAMIENTO,2570,53.9,13.9
2012,01,CHOCO,LLORO,INCENDIO ESTRUCTURAL,90,579.7,26.1
2003,05,BOLIVAR,SANTA ROSA DEL SUR,DESLIZAMIENTO,750,261.4,22.2
2007,02,ANTIOQUIA,MEDELLIN,INCENDIO ESTRUCTURAL,1490,81.4,22.7
2013,03,MAGDALENA,SALAMINA,INCENDIO FORESTAL,2696,142.8,11.5
2010,09,NORTE DE SANTANDER,CUCUTA,INUNDACION,100,221.6,28.4
2009,06,CORDOBA,BUENAVISTA,INUNDACION,2200,75.8,16.1
2010,09,BOLIVAR,ZAMBRANO,INUNDACION,25,106.7,27.9
2003,04,RISARALDA,PEREIRA,INUNDACION,1342,249.3,21.5
2008,07,SUCRE,SAN BENITO ABAD,INUNDACION,20,241.7,28.2
2011,07,CASANARE,YOPAL,INUNDACION,325,330.4,24.9
2010,02,CUNDINAMARCA,PUERTO SALGAR,SEQUIA,172,92.1,28.9
2003,03,CHOCO,QUIBDO,DESLIZAMIENTO,53,554.5,26.9
2012,03,CAUCA,ARGELIA,DESLIZAMIENTO,1600,112.9,20.6
2008,09,BOLIVAR,EL CARMEN DE BOLIVAR,VENDAVAL,152,146.9,26.9
2011,07,ANTIOQUIA,RIONEGRO,INUNDACION,2090,169.4,16.8
2006,03,CALDAS,MANIZALES,DESLIZAMIENTO,2058,133.9,17.2
2004,11,VALLE DEL CAUCA,CALI,SISMO,954,117.9,24.6
2011,04,NARINO,TAMINANGO,DESLIZAMIENTO,1875,210.8,17.7
2008,07,ANTIOQUIA,CIUDAD BOLIVAR,AVALANCHA,2100,230.4,16.8
2013,01,BOYACA,SAMACA,INCENDIO FORESTAL,2600,29.9,14
2008,05,VALLE DEL CAUCA,BUGALAGRANDE,INUNDACION,1002,160.1,23.2
2009,03,HUILA,BARAYA,DESLIZAMIENTO,1275,115.7,23
2008,10,CORDOBA,BUENAVISTA,INUNDACION,2200,220.5,16.1
2010,11,HUILA,NEIVA,INUNDACION,1691,229.1,18.4
1998,05,TOLIMA,GUAMO,INUNDACION,360,186.1,27.4
2008,08,RISARALDA,PEREIRA,DESLIZAMIENTO,1342,129,22
2013,03,CESAR,VALLEDUPAR,INCENDIO FORESTAL,70,69.3,30.3
2012,02,CASANARE,YOPAL,INCENDIO FORESTAL,325,53.7,28.7
2012,09,HUILA,PALERMO,INCENDIO FORESTAL,460,59.2,27.7
2012,04,NARINO,TUQUERRES,INUNDACION,3120,133.7,11.4
2012,03,META,BARRANCA DE UPIA,INUNDACION,190,139.8,27.5
2013,07,CASANARE,AGUAZUL,INUNDACION,380,365.7,25.4
2013,04,ANTIOQUIA,TURBO,INUNDACION,37,235.2,27.5
2008,11,VALLE DEL CAUCA,BUGALAGRANDE,INUNDACION,1002,169.7,22.9
2000,08,QUINDIO,ARMENIA,INCENDIO ESTRUCTURAL,1229,95.6,22.6
2011,11,VALLE DEL CAUCA,CALI,INUNDACION,954,117.9,24.6
2007,04,RISARALDA,PEREIRA,DESLIZAMIENTO,1342,249.3,21.5
2010,09,NORTE DE SANTANDER,EL ZULIA,INUNDACION,90,188,28
2010,09,NORTE DE SANTANDER,SAN CAYETANO,EXPLOSION,2150,96.5,16.3
1999,12,QUINDIO,ARMENIA,DESLIZAMIENTO,1229,175.2,21.9
2011,04,VALLE DEL CAUCA,FLORIDA,INCENDIO ESTRUCTURAL,1013,169,23.5
2009,03,VALLE DEL CAUCA,CALI,INUNDACION,954,94.2,25.4
1999,06,ANTIOQUIA,SAN RAFAEL,INUNDACION,1016,310.2,23.1
2012,06,NORTE DE SANTANDER,TEORAMA,VENDAVAL,1160,90.7,22.4
2006,06,CAUCA,CAJIBIO,VENDAVAL,1850,92.9,18.7
2010,02,CUNDINAMARCA,PARATEBUENO,SEQUIA,280,102.5,27.8
2012,03,AMAZONAS,LETICIA,INCENDIO ESTRUCTURAL,84,357.9,26.1
2008,08,BOYACA,TOCA,VENDAVAL,2700,41.9,13.2
1999,10,CESAR,CHIRIGUANA,INUNDACION,40,281.5,27.6
2013,02,NARINO,TUQUERRES,INUNDACION,3120,79.6,11.1
2008,11,TOLIMA,IBAGUE,INCENDIO ESTRUCTURAL,750,125.7,24.4
2011,03,CAUCA,SANTANDER DE QUILICHAO,DESLIZAMIENTO,1015,180.7,23.6
2005,10,NORTE DE SANTANDER,SARDINATA,INUNDACION,320,265.6,26.5
2011,05,PUTUMAYO,MOCOA,INUNDACION,650,442.3,22.6
2013,09,ANTIOQUIA,CALDAS,GRANIZADA,1680,262.7,18.1
2005,09,HUILA,GARZON,VENDAVAL,1270,83,20.2
2009,07,CORDOBA,CERETE,INUNDACION,20,83.9,28
2007,01,RISARALDA,PEREIRA,INCENDIO ESTRUCTURAL,1342,132.7,21.8
2004,11,HUILA,NEIVA,INUNDACION,1691,229.1,18.4
2009,04,CAQUETA,SAN VICENTE DEL CAGUAN,DESLIZAMIENTO,300,331.3,26
